text,tweet_ids,sentiment1
"@ABSCBN 2/2 Last election binigyan niyo ng media mileage ang mga senatorial candidate ng administration pero sinara pa rin ang abs-cbn. Kung galit sa inyo si Duterte, ganon din ang mga Marcos. Kaya ibuhos niyo na kay VP Leni ang lahat ng suporta.",['1498901473631285251'],0
"@truffle_c Oh really? Kaya pala binawi ng trapong Gubernador ang permit to hold the Leni-Kiko Rally sa Kaamulan Grounds two days before the said event kasi takot na takot ipakita yung init ng suporta ng mga tao kay Leni. Talo nga si BBM dito last election, di ba? #BukidnonIsPink",['1509483857640562688'],1
@HLingayan @LugawNaLutang @Sanny_2021 @AndyRamie @myzteryosa15 @danwaytoofar @SexymhieQ @beachlover4498 @GrowlHarhar @maanabrenica @quency_martinaC @RonaldImperial4 @molavefinds @allcapslerkey @maria47215 @FrogMulat @ailuvbbmsara @SquidPH_0 @Jimmy93171751 @xf44p @daddyricks10 @lino_iam @LadyAnakSaLabas @AntonioMoralid1 @BalDugho @nguimiii @lav2heart14 @tatz___ @Jovs82533461 @BuangSonny @AllEspant @kalboakopakimo @NileSneel @Magbubukid4 @MickNarvadez @jobjorl @denceasar @virmaxi @AtokPascua @IamPatriotMDS @voj_0418 @EyeEres @RonaldR75484618 @Broppy07 @maiiia_nnx @AkoAlaskador @NichTweet101679 @Botitsky @cher Ha ha ha ha i kwento mo sa pagong survey mong made in China. bayaran. expected na nmin iyang tuwing may rally at grabe suporta kay VP Leni. Wala kayong kadala-dala sa pagkatalo. iyak na nmn sa comelec dahil lakas tama sa survey ek-ek,['1499990161853382657'],1
"Pansin nyo panay tira ng mga PAID people kay LENI?! 
Yung mga narrow-minded followers nman tuwang-tuwa.
Pero ndi nman kaya punahin ang BBM-SARA nila na DUWAG. Kung magaling ang manok nyo they will really MAKE TIME on COMELEC-sanctioned debates. Kso nga ang gusto advance ang info. https://t.co/M8eYIz5iNS",['1498597275722989569'],1
@Jhong33372623 @RichMeJavz @rowena_guanzon @COMELEC Mas nakakahiya kung sa debate pa lang takot na!!! Ano yan lokohan!!! Hellooo Philippines Gising!!!,['1498810684469313536'],1
"Ang lungkot. Marami talaga ang sanay na sa kaunting bigay para sa pagdalo nila. Better than nothing. Sa ilang dekada kasi ng pulitika sa pilipinas, wala namang nagbago. Pagtapos ng eleksyon, limot na rin ang mahihirap. Mga ateng, yall deserve better. Imulat ang mga mata. https://t.co/MD0PEhfTjD",['1501149525666590721'],1
@smninews @COMELEC Yuck! Nagsalita ang wanted ng FBI 🤮 kilabotan ka naman sa sinabi mo hoyy! 🤮🤬,['1498820380295045121'],1
"@PulseAsia @SocialWeatherPH 

Pakibabaan po ulit si mam Leni sa survey para mas lalo kami ganahan na talunin si BBM sa election. Go! Di kami takot! 🥱",['1500425326949588997'],0
"Wahahahahaha so inunfriend na tayo ni Ma'am tawang tawa ako hindi kaya tanggapin ang mga katangahan nya opo. Apologist po sya opo hahahahahahahaha ""Election lang naman nakukuha nyo pa mag away nag uunfriend pa kayo paras kayong mga bata"" oh, look who's talking HAHAHA got a nerve?",['1505583368876195840'],1
@NickDingle1979 @jervijervi Bakit po si Marcos na mismong COMELEC na mismo nag organize eh wala? 🙄 Tapos dami pang mga tinanggihan na debate. Takot yarn?,['1506134059109711879'],1
@imcelltalpisIII ratings??? it was the comelec who sponsored the debate not TV stations. And takot kasi maexpose yung realidad kung wala kang itinatago khit sino kaya mong harapin at sagutin mata sa mata. Kaso dami atang nakatago eh SALN nga takot ipakita may yaman atang nkatago.,['1505217944850427904'],1
"OFF TOPIC: 
Boying remulla galit na galit, ano bang nagawa mo sa cavite bukod sa mag vote buying last election? As far as I can remember, ang naranasan lang sayo is pag suspend ng klase. No opiniom regarding politics kung ikaw mismo wala kang nagawa.",['1500895003434156032'],1
@CatherineGCruz @datumx11 Haha so paparecount nio din yung 16%?😛😛😂😂 karma hits back na ba way back bautista..sobrang saya nio nung nkipartner ang comelec sa rappler ah bat naiiyak kayo ngayon..lakas ng counter ano.😂😂,['1501123604171403267'],1
Bigla naman COMELEC HAHAHAH https://t.co/oQQQf5vrlr,['1501187216751853584'],0
nakakawala talaga ng takot sa covid  ang election,['1506486896524140544'],2
@LugawNaLutang @myzteryosa15 @HLingayan @maria47215 @RonaldImperial4 @crissandymark @danwaytoofar @quency_martinaC @FrogMulat @booboolenlen @Sanny_2021 @SherylMountain @NoDilaw @dutaetaetae @Battousai0522 @cracrecricroco @AntonioMoralid1 @lino_iam @kalboakopakimo @Politikablstgn @MickNarvadez @beng_beng_beng @SexymhieQ @molavefinds @SquidPH_0 @xf44p @daddyricks10 @BalDugho @nguimiii @GrowlHarhar @lav2heart14 @Jovs82533461 @AndyRamie @BuangSonny @AllEspant @NileSneel @Magbubukid4 @jobjorl @denceasar @virmaxi @AtokPascua @IamPatriotMDS @voj_0418 @EyeEres @RonaldR75484618 @Broppy07 @maiiia_nnx @AkoAlaskador @SerenoMeilou Endoro na namam si TUMBONG tapos iyak iyak sa eleksyon.. pakampink sa Supreme Court.. kayo talagang mga may fetish sa magnanakaw ohhh.. hahaha,['1508650197525573635'],1
"@PhilstarNews hahahahahaha ano ba yan lahat nalang iniiyakan ng mga kakampinks , lapit na election ituloy tuloy niyo lang pag iyak niyo HAHAHAHAHAHAHA",['1502253291195215875'],1
@datumx11 @COMELEC @lawyersforleni @jabjimenez #Comelec non-partisan ba talaga kayo? Di ba kayo takot sa Diyos?,['1505227423020826624'],1
"pansin nyo? nung una wlang paki si Dugong sa eleksyon kase wla na si baby Go nya.. pero nung nakikita nyang madami sumusuporta kay @lenirobredo bigla umeksena ulit si bukbok? at nagtalaga sya ng pro Baby M sa comelec? hmmmmm ano gustong lutuin?
itoy haka haka ko lang naman..",['1501224265307557891'],1
"@FafahKenn @cheonsa232 ako recently lang ako naging taga dito. gulat din ako nung may sinabihan ako na eleksyon na! 2019 yun. ang response niya was, bakit daw [ako excited], magkano daw matatanggap ko ba. 
tapos nung sinabihan ko isa na si leni ang dapat iboto, tinatanong kung bicolana daw ba ako...",['1506747404724633600'],2
"takot mag pakita sa debate, kaya ILAMPASO sa election yannnnnnnn!!!!!!!!!!!!!!!!!!!! https://t.co/xBZTh3BQBS",['1505460680987938816'],1
"Attitude ng mga mangungutang. Pag umatsng, ang bait (tatakbo for election). Pero pag siningil mo na, sila pa galit. 🙄 https://t.co/3mt1PfbT2L",['1509790260787437570'],1
"@brilliance1205 Parang nong pinatay si ninoy nong 1983 at nagkaroon ng snap election 3 yrs after. Naipon ang galit ng mga tao kaya nong dinaya ang election, umabot na sa sukdulan ang galit.",['1504358858344439809'],2
"@__nisanjo sabi ni bbm the night before the 2016 election na sure na ang kanyang pagkapanalo. yan nagke-claim na naman kayo, baka iyak rin kayo sa may 9.",['1506192880062263296'],1
"ang lungkot lang, first vote ko sana si VP Leni this coming election. prayers nalang talaga saka usap sa family ko na siya iboto 🥺💗",['1505518310837915649'],1
"I have respected this journalists throughout my HS years up until the moment nag start ang election campaign.
Bigla bigla nalang sila gapanampa sang mga kataga nga di amo, which is gina pakita nila nga kaya nila e down ang isa ka tao.",['1508113696576270339'],1
"Tawang-tawa ako sa part na yung friend ko at mga kasamahan niya na nagwowork for BBM's campaign rally, si Leni talaga ang iboboto sa election.

Go get that gold bestie!!!! 

++ I love the teas!",['1501081262593024002'],0
"@leisbeth_recto @masipag7 @COMELEC Hala! Sa abscbn galit na galit sila dahil di daw kuno nagbayad ng tax. Kahit na legal ang tax ""avoidance"". At na clear ng BIR -- Pero dito di sila galit? Hello!? Mga tuta talaga ng kongreso...ambot na lang...",['1504205019532324865'],1
"@dzucris @vrncrstbl Oo new script kasi bago lang nabuking ang Comelec at Dilawan na plano na dayaan. Mind Conditioning pa more gamit ang Mainstream media. Takot mga Oligarko at Dilawan manalo si BBM dahil bubuksan ang kaso ng PCGG na tinatag ni Cory Mahjongera. Yan ang script, 😀😅😂✌️✌️✌️✌️💋♥️🥊🎈 https://t.co/xss5HoArjR",['1502480634807144452'],1
Ito ang genuine love and support para sa uniteam. Hindi yan ang klase ng taong nababayaran. Yan yung mga taong gusto talaga na si BBM ang manalo. Maawa kayo COMELEC. Ibigay niyo na ang gusto ng majority. Huwag niyo na subukang mandaya. Pagod na ang taong bayan. Grabe iyak ko dito https://t.co/gLe9svc5EZ,['1505940732263030791'],0
@brypm1125 @iMthinkingPinoy Iyak mga bobong macoytards iyak kawawa naman kayo. Sama na lng kayo sa protesta ni tumbong macoy after eleksyon.,['1500432573884895238'],1
"@lianbuan Sasabihin na naman ng comelec, kailangan my formal complaint 🤷🏻‍♀️ palibhasa nakalusot nung last election e..kaya wala ng takot 🙅🏻‍♀️",['1506068907005984772'],1
@AJLDF31 Planooooooo? What? Ayaw nga umattend ng debate eh hahaha.. sabihin mo attend sya sa comelec debates tang ina nya! Takot masupalpal ni ka leody ping at leni ang bobo.. DUWAG! DUWAG! DUWAG!!!!,['1501552887180136453'],1
@manilabulletin Iyak ang mga kakampwets😂 cant wait for election day. Walang mandadaya ha?,['1503538599975059458'],1
"Gago tawa ng tawa katrabaho ko kagabi. Nasa 7-11 kami tapos nakita ko ‘to. Kako wag kayo pabudol jan kasi parang Comelec lang din yan, may daya!😂😂😂😂 https://t.co/deDaSNeeVk",['1502465871670702080'],0
#BoyingSinungaling kunwari galit sa vote buying pero yung Island Cove na dating kanila eh dun madalas magkabigayan kapag eleksyon. Huwag kami!,['1500372336809492481'],1
"@contacto_judith @foodtriper @LakasNgTimog wala kasi puro kaalyado ni duterte ung nasa comelec. Happy na! Anong walang kaso andami nilang kaso, bulag ka ba kaya mga tulad nyo na supporter ni BBM takot sa resibo kasi wala kayo may mapakita din, tiktok lang kasi source nyo",['1499708134184857601'],1
"@TitanJam @GerryCacanindin Kung hindi tawa, ito. Ito lang. Isusugal ang future dahil ayaw lang matukso. They don’t seem to realize how big the impact is on them, especially on them, when we elect wrong. Akala ata PBB lang ang eleksyon. Nakakagigil. Nakaka-p*t*ina! https://t.co/69l2e1g6r2",['1505237363332505603'],1
"Sa mga nangyayari sa Comelec at mga pinagsasabi ng ‘politicos’, mapapaisip ka lang. 

Ganon ba sila katakot na manalo si #Leni at sa #GobyernongTapat? Parang ginagawa nila lahat wag lang maging #KulayRosasAngBukas . 

If this happens, kawawa ang Pilipinas",['1501446131272019971'],1
@godfatherJK5 @COMELEC lol mga galit sa fakenews yan pero taga kalat? ipokrito,['1509079894491222016'],1
lakas mo naman sandro marc0s every election iba ibang heartthrob celebrity guy na cocompare sayo. yuck ako ang nahiya para kay daniel at donny huhu they had to go through this jeje phase becos of that sandro na walang wala naman shsfjfhssh,['1505963836549234688'],1
Yung di na magaatend ng COMELEC debate... ang lakas ng loob nya no? Yun alam mo na wala na syang takot kasi alam mo nang may dayaan na mangyyri sa Mayo. CONFIDENT NA EH. nakakatakot ang mga nasa posisyon lalo na yung bagong halal na chairperson,['1503528466112983042'],1
"I/mee Mar/cos Financial? Tapos thru DSWD? Anyare sa Financial Assistance for Typhoon Odette? Eto na ba yun DSWD? Ba’t marami galit sa comments kasi di kasali. Tapos mas inuna pa to kung ibang assistance to. Hmmm, seems like di lang pala COMELEC ang kakampi ng kabila, pati DSWD. https://t.co/YM7mlXlr0n",['1500004973807304707'],1
"@coderinthebox @province2021 @Sanggre_ Kaya pla c PRRD na molestya din noon.kaya sya galit sa mga pari
Nkkdismaya I'm not againts LGBT kso for now  election time , 
Sa pglapastangan nila sa loob ng simbahan for rally, 
hinihila ko nlng respeto ko bilang RC😑😑😑",['1499368347129024513'],1
"Sen, Lacson for 2022 presidential election. Subok na may mataas na moral sa sarili, integridad,disiplina at galit sa kurakot. 
wakasan na sna ang paulit ulit na pagnanakaw sa kaban ng bayan na syang ngpapahirap sa bawat pilipino....
#LacsonSotto https://t.co/oXnrgLZiVW",['1501514139272822791'],0
Yan ang kinaka takot ng comelec kaya gusto nilang magkaroon ng social distancing para kaunte 2  pumunta ng darating na tao sa leny kiko rally!!!!!! https://t.co/IhTE1yM9zn https://t.co/teW9WrsEGE,['1499709324641267712'],1
Di na ako magtataka kung tataas na naman bigla ang case ng covid after election lol!,['1500042145561923595'],1
"@SharinaHanon @DeonaVillegas @uniteamist Also, I applaud his PR team. The best sa prod. Ganda din ng pagdetail sa platforms nya. If may platforms naman pala sya, bakit takot sya sa debate? Comelec naman ang naghost. Diba ally nyo yung bagong chairman dyan?",['1506533391491301376'],0
"Huling huli sa video!

Nagkabayaran ng P500 sa rally ng #UniThieves sa Nueva Ecija.

Ano na @COMELEC ?

Supporter ka ng mga Marcos pero tuwang tuwa ka makatanggap ng Ninoy-Cory?",['1503698743597559812'],1
@PhilstarNews Hahah tandang bello nagtantrum re sara duterte.. Napuno na diaper nya sa sobrang galit naiihi na. Inutusan pa ang comelec bwahaha. Masumikap ka sa sarili mong plataporma bello at wag kang mgpasikat at d expense of sara &amp; bbm. Lumalabas tuloy na ang plataporma mo ay ang uniteam.,['1505543434328698883'],1
Elitista talaga kayo. gusto niyo kayo lang ang mamuno.. @gabpangilinan @kikopangilinan @lenirobredo  nagagalit ba kayo kasi hindi RAPPLER ang maghandle ng election wahahahha.. sorry na sorry.. and thanks to Solgen Calida.. Iyak na kayo,['1501735887771561986'],1
Umayos kc kayo comelec Ayan galit na deadline na bukas https://t.co/uEVzbWJi85,['1499387691804282886'],1
@MyNameIsTheo011 Ha ha ha baby cute naman takot silang gawin yan kc magkaron ng grounds sa comelec rehas na bakal tuloy ang pag serbisyuhan nyang si 💩 daddy mo pa ba silent husband sya Hindi tanga para payagan yan👊👊👊 #BOYCOTTMZETxAPTxGMA368,['1502044898878496768'],1
@vinniebirocha @manilabulletin @COMELEC Takot sila mawala sa pwesto. 🤡,['1501219873934147584'],1
@SenLeiladeLima Correct ka Senator De Delima. Natawa nga ako sa sagot ni Comm Garcia.. Kita na nga Sa TV ang issue kay Remulla nag nag bigay ng pera sa mga tao nag hintay pa ng complaint. Napaka lakas na evidence sa election offense Pero Walang ginawa ang Comelec. Takot ba kau kay Remulla?,['1506581337674694660'],1
"@ohm_so @ABSCBNNews 1M lamang ni BBM nawala over night at bigla pa lumamang si leni ng 1M ng madaling araw?

Hahaha..

Kung kay LENI nangyari yan sigurado bulabog kayo. 

Eto pa.. 

Nabisto ang daan daang milyon pera ni comelec chairman bautista na bigla na lang umiskapo?

Hahaha",['1499651100248403969'],1
"@reivenmark22 @maeloveriano @COMELEC gigil ka ah kalma ka lang, mas inyo nga duwag na bobo pa eh, namili ng panelist in the last minute nag backout parin AHAHAHAHAHAHA",['1505201882058264586'],1
"Bigla ako napapunta sa Twitter account ng Comelec. Then, binasa ko yun simple profile nun mga presidential aspirants. The one that really caught me was the profession of one of those contenders. Civil servant?!? Kahit jobless ng 6 years yan, huh? Charrrrrrrrr",['1498590696252477448'],1
@mochumpyyy @ArnelPortic @babystepsparrow @AkoSiLenLen10 @pang2pangs @mjfelipe Bobo!!dismissed po ba? stay pressed? hmmm... sino po ang gigil na gigil sa mga marcoses?balita ko nga magmigrate na kayo after ng election kasi BBM will be the 17th President.bwahahaha,['1505711259072675841'],1
"@rapplerdotcom @lianbuan kung noong walang eleksyon di mo yan hinabol at ngaun bigla mo nang hahabulin e halata ang marumi mong galawan para manalo ka lang yorme, wala nga nagawa mga nag habol for almost 30 years ikaw pa! try harder baka sakali bumenta may hanggang mayo pa nman😜✌️👊",['1501107230434893824'],1
sabi ng comelec dapat daw may mag file ng complaint 🙄diba @jabjimenez @COMELEC ...katakot na masyado na silang halata.... https://t.co/8YdYsdTdpo,['1504138244744691719'],1
@romerojo7 @Politiko_Ph @lenirobredo Si Robredo nga ang minamanok nila. At palagay ko maliban sa pwesto pera pera din usapan jan. Imagine nilaglag si Ping bigla mahigit 1 buwan nalang bago ang eleksyon. Malaki seguro ang pakinabang nya kaysa kay Ping. Ayaw ni Alvarez na matalo kht alam nya di sila mananalo.,['1506871594106634242'],2
"@BilyonsPocketed @HunterXE47 @cnnphilippines @anjocalimario If your Mama Leni was really popular, paano namab mga survey? Nakakalungkot isipin na 17% parin kayo. Try to convinced more malapit na election. Partida Manila Bulletin pa yan e balwarte media niyo yan. LIBRE IYAK. 🤮",['1501623745018200064'],1
"@maui_kingston @giasison @COMELEC Nung si Andres Bautista na nagtatago hanggang ngayon ang Comelec Chairman nung 2016 elections na appointee ni Noynoy Aquino, antatahimik nila. Walang reklamo. Pero ngayon wala pa man din, ginagawan na ng issue? Takot yata sa sariling multo.",['1501163679009554433'],1
"@PhilstarNews Maraming Salamat po Pangulong Duterte for promising us a clean election. Yes Comm. Garcia, kayo po ang aasahan namin na maglinis ng dumi sa Comelec for a fair and free election.
Iyak na mga Pigsa. Namatay na pag-asa ninyong makapandaya. Mabuhay ang Pilipinas!",['1501078127715442688'],0
"@manilabulletin I think takot na sila talaga, mahihirapan sila mandaya kung malayo, mataas ang lead ni VP..kaya ang ippush nila nyan ay c sara w/o H kaya c digs pnpwesto na mga minions nya sa comelec.",['1502327055945703425'],2
"Ang saya lang na karamihan sa mga subjects ko ngayong sem e sakto at napapanahon sa mga kasalukuyang isyu:

Public International Law, Taxation Law I, Administrative Law, Law on Public Officers and Election Laws. 

Pumasa nawa sa lahat haha.",['1505777399375740930'],0
"@ABSCBNNews 6 years uupo si BBM,ang PCGG anjan na since 1987 may nagawa na ba sila maliban sa binubulsa ang mga perang hawak nila?tong si Andy nangurakot lang naman yan nung umupong PCGG at Comelec chairman tapos tumakas,ngayon ang ingay takot lang ipa hunting sya ng gobyerno pag upo ni BBM",['1509725644137312258'],1
@infj4em HUH? okay ka lang ba? HAHAHA o baka takot kayo baka habolin kayo what happened last summer of 2016.😊 wag kayong double standard kasi mismong chairman ng comelec noon related ka Pnoy.,['1501514378775982081'],1
